date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:49	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:39:39%20GMT	https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/)
15:40:53	156274/156274	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:40:45%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/comment-page-1/?replytocom=1	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/comment-page-1/index6809.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:40:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:39:40%20GMT	https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/)
15:41:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:39:56%20GMT	https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2022/11/21/semesta-manusia-dan-isi-nya/)
15:42:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:40:53%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:40:51%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:40:56%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:06	149510/149510	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:03%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/index.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:41:06%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:02%20GMT	https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2022/10/10/aku-manusia-dan-isi-nya/)
15:42:06	7590/7590	---MCZ	200	added ('OK')	text/css	etag:W/%2263efc700-1da6%22	https://s2.wp.com/wp-content/mu-plugins/jetpack-plugin/production/_inc/blocks/subscriptions/view.css?m=1676658400h&cssminify=yes	C:/Users/L%20RMN/Desktop/myblog/blogger/s2.wp.com/wp-content/mu-plugins/jetpack-plugin/production/_inc/blocks/subscriptions/view2dd6.css	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/)
15:42:08	8832/8832	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2238c7ead90245db97e0e84f6ed5bf1071%22	https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/istirahat-sejenak/feed/index.html	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/)
15:42:10	111790/111790	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:06%20GMT	https://istirahatsejenakid.wordpress.com/page/4/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/page/4/index.html	(from https://istirahatsejenakid.wordpress.com/page/3/)
15:42:10	122666/122666	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:06%20GMT	https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/2/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/2/index.html	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/)
15:42:10	993/993	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226cc9781ef9521aa2e93c3fc006044a1f%22	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:07%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:09%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:15	78949/78949	---M--	200	added ('OK')	image/gif	etag:%2261adb0da-13465%22	https://s0.wp.com/i/loading/dark-200.gif	C:/Users/L%20RMN/Desktop/myblog/blogger/s0.wp.com/i/loading/dark-200.gif	(from https://s2.wp.com/wp-content/mu-plugins/jetpack-plugin/production/_inc/blocks/subscriptions/view.css?m=1676658400h&cssminify=yes)
15:42:20	151888/151888	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:15%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/index.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:24	122871/122871	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:20%20GMT	https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/3/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/3/index.html	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/2/)
15:42:29	161514/161514	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:23%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/index.html	(from https://istirahatsejenakid.wordpress.com/page/4/)
15:42:33	111744/111744	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:42:28%20GMT	https://istirahatsejenakid.wordpress.com/page/5/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/page/5/index.html	(from https://istirahatsejenakid.wordpress.com/page/4/)
15:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:10%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:10%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:10%20GMT	https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2021/08/08/kamu-dan-biru-mu/)
15:43:41	983/983	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ac7dd5fdf28c986aafd7567eeca4142f%22	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:41	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:33%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:41	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:33%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:43	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:42:33%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:46	162576/162576	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:43:40%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/index.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:46	123546/123546	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:43:43%20GMT	https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/4/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/4/index.html	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/3/)
15:43:46	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:40%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:46	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:40%20GMT	https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2020/08/02/en-ecrivant-2/)
15:43:46	1014/1014	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b643f9c5932b0a30cce8bbf6c9b808ac%22	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:43:48	21722/21722	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Apr%202023%2008:30:23%20GMT	https://istirahatsejenakid.files.wordpress.com/2023/04/ghghgh.png?w=400	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.files.wordpress.com/2023/04/ghghgh6cc5.png	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:44:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:46%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:44:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:46%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:44:58	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:46%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:45:01	161567/161567	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:44:56%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/index.html	(from https://istirahatsejenakid.wordpress.com/page/5/)
15:45:01	109716/109716	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:44:58%20GMT	https://istirahatsejenakid.wordpress.com/page/6/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/page/6/index.html	(from https://istirahatsejenakid.wordpress.com/page/5/)
15:45:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:43:48%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:45:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:44:55%20GMT	https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2020/04/18/aku-dan-motorku-tak-apa/)
15:45:01	991/991	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2239d938bd5e7be3adb5c0ff36ef887291%22	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:45:06	94377/94377	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Apr%202023%2020:32:00%20GMT	https://istirahatsejenakid.files.wordpress.com/2023/04/removal-57.png?w=600	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.files.wordpress.com/2023/04/removal-57af90.png	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:45:01%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:45:01%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:45:01%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:13	121400/121400	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:46:09%20GMT	https://istirahatsejenakid.wordpress.com/category/tidak-dikategorikan/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/tidak-dikategorikan/index.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:14	122408/122408	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:46:11%20GMT	https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/5/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/5/index.html	(from https://istirahatsejenakid.wordpress.com/category/istirahat-sejenak/page/4/)
15:46:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:45:06%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:46:09%20GMT	https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2020/03/07/aku-ketika-6-am/)
15:46:16	35905/35905	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Apr%202023%2008:23:59%20GMT	https://istirahatsejenakid.files.wordpress.com/2023/04/hujan.png?w=796	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.files.wordpress.com/2023/04/hujan5713.png	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:21	1008/1008	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22324bd74aed94d2b294f1423aa73fc81c%22	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:46:13%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:46:13%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:46:16%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:28	5589/5589	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2264b2d7606ac915e1470a31f933bec7f6%22	https://istirahatsejenakid.wordpress.com/category/tidak-dikategorikan/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/category/tidak-dikategorikan/feed/index.html	(from https://istirahatsejenakid.wordpress.com/category/tidak-dikategorikan/)
15:47:28	163264/163264	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2008:47:25%20GMT	https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/index.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:28	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:47:22%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/?share=jetpack-whatsapp	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/index7d75.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:28	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:47:21%20GMT	https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/?share=pinterest	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/indexd2b8.html	(from https://istirahatsejenakid.wordpress.com/2019/12/21/hujan-dan-tentang-nya/)
15:47:31	17432/17432	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Apr%202023%2006:04:00%20GMT	https://istirahatsejenakid.files.wordpress.com/2023/04/vector-illustration-of-sneakers_-sports-shoes-in-a-line-style.-continuous-one-line-drawing-minimalism-design_.-continuous-one-line-drawing-minimalism-design_-1.png?w=450	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.files.wordpress.com/2023/04/vector-illustration-of-sneakers_-sports-shoes-in-a-line-style.-continuous-one-line-drawing-minimalism-design_.-continuous-one-line-drawing-minimalism-d	(from https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/)
15:48:36	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:47:28%20GMT	https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/?share=facebook	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/index5a58.html	(from https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/)
15:48:36	982/982	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225def5ad9914444c4ed28f05bfbe6ac3b%22	https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/feed/	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/feed/index.html	(from https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/)
15:48:38	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:47:28%20GMT	https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/?share=twitter	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/index9a7b.html	(from https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/)
15:48:38	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2008:47:31%20GMT	https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/?share=tumblr	C:/Users/L%20RMN/Desktop/myblog/blogger/istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/indexcce0.html	(from https://istirahatsejenakid.wordpress.com/2019/08/02/en-ecrivant/)
